arm,slice,class,metric,value,n_images,n_instances,reportable,timestamp
base_100,foggy,bike,mAP50,,13,0,False,2026-09-12T08:36:12.482376+00:00
base_100,foggy,bike,mAP75,,13,0,False,2026-09-12T08:36:12.482376+00:00
base_100,night,all,mAP50-95,0.34317,3863,36751,True,2026-09-12T08:36:12.482376+00:00
base_100,night,all,mAP50,0.56255,3863,36751,True,2026-09-12T08:36:12.482376+00:00
base_100,night,all,mAP75,0.34598,3863,36751,True,2026-09-12T08:36:12.482376+00:00
base_100,night,car,mAP50-95,0.4331,3863,35439,True,2026-09-12T08:36:12.482376+00:00
base_100,night,car,mAP50,0.76705,3863,35439,True,2026-09-12T08:36:12.482376+00:00
base_100,night,car,mAP75,0.41051,3863,35439,True,2026-09-12T08:36:12.482376+00:00
base_100,night,truck,mAP50-95,0.40902,3863,736,False,2026-09-12T08:36:12.482376+00:00
base_100,night,truck,mAP50,0.55295,3863,736,False,2026-09-12T08:36:12.482376+00:00
base_100,night,truck,mAP75,0.46724,3863,736,False,2026-09-12T08:36:12.482376+00:00
base_100,night,bus,mAP50-95,0.42128,3863,297,False,2026-09-12T08:36:12.482376+00:00
base_100,night,bus,mAP50,0.54484,3863,297,False,2026-09-12T08:36:12.482376+00:00
base_100,night,bus,mAP75,0.48224,3863,297,False,2026-09-12T08:36:12.482376+00:00
base_100,night,motor,mAP50-95,0.18916,3863,93,False,2026-09-12T08:36:12.482376+00:00
base_100,night,motor,mAP50,0.41824,3863,93,False,2026-09-12T08:36:12.482376+00:00
base_100,night,motor,mAP75,0.14858,3863,93,False,2026-09-12T08:36:12.482376+00:00
base_100,night,bike,mAP50-95,0.26329,3863,186,False,2026-09-12T08:36:12.482376+00:00
base_100,night,bike,mAP50,0.52967,3863,186,False,2026-09-12T08:36:12.482376+00:00
base_100,night,bike,mAP75,0.22135,3863,186,False,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,all,mAP50-95,0.36742,566,4986,True,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,all,mAP50,0.54226,566,4986,True,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,all,mAP75,0.39808,566,4986,True,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,car,mAP50-95,0.44596,566,4743,True,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,car,mAP50,0.76663,566,4743,True,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,car,mAP75,0.43672,566,4743,True,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,truck,mAP50-95,0.39115,566,156,False,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,truck,mAP50,0.54201,566,156,False,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,truck,mAP75,0.4425,566,156,False,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,bus,mAP50-95,0.54185,566,41,False,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,bus,mAP50,0.68764,566,41,False,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,bus,mAP75,0.62603,566,41,False,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,motor,mAP50-95,0.25193,566,12,False,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,motor,mAP50,0.30206,566,12,False,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,motor,mAP75,0.30206,566,12,False,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,bike,mAP50-95,0.20621,566,34,False,2026-09-12T08:36:12.482376+00:00
base_100,night_adverse,bike,mAP50,0.41297,566,34,False,2026-09-12T08:36:12.482376+00:00
