arm,slice,class,metric,value,n_images,n_instances,reportable,timestamp
base_100,night_snowy,bike,mAP50,0.35322,273,19,False,2026-09-14T07:18:08.087224+00:00
base_100,night_snowy,bike,mAP75,0.05025,273,19,False,2026-09-14T07:18:08.087224+00:00
base_100,overcast,all,mAP50-95,0.35073,1239,15505,True,2026-09-14T07:18:08.087224+00:00
base_100,overcast,all,mAP50,0.56194,1239,15505,True,2026-09-14T07:18:08.087224+00:00
base_100,overcast,all,mAP75,0.3463,1239,15505,True,2026-09-14T07:18:08.087224+00:00
base_100,overcast,car,mAP50-95,0.51197,1239,14370,True,2026-09-14T07:18:08.087224+00:00
base_100,overcast,car,mAP50,0.81383,1239,14370,True,2026-09-14T07:18:08.087224+00:00
base_100,overcast,car,mAP75,0.517,1239,14370,True,2026-09-14T07:18:08.087224+00:00
base_100,overcast,truck,mAP50-95,0.43845,1239,660,False,2026-09-14T07:18:08.087224+00:00
base_100,overcast,truck,mAP50,0.613,1239,660,False,2026-09-14T07:18:08.087224+00:00
base_100,overcast,truck,mAP75,0.48259,1239,660,False,2026-09-14T07:18:08.087224+00:00
base_100,overcast,bus,mAP50-95,0.41185,1239,262,False,2026-09-14T07:18:08.087224+00:00
base_100,overcast,bus,mAP50,0.54155,1239,262,False,2026-09-14T07:18:08.087224+00:00
base_100,overcast,bus,mAP75,0.44194,1239,262,False,2026-09-14T07:18:08.087224+00:00
base_100,overcast,motor,mAP50-95,0.14407,1239,72,False,2026-09-14T07:18:08.087224+00:00
base_100,overcast,motor,mAP50,0.31447,1239,72,False,2026-09-14T07:18:08.087224+00:00
base_100,overcast,motor,mAP75,0.11095,1239,72,False,2026-09-14T07:18:08.087224+00:00
base_100,overcast,bike,mAP50-95,0.2473,1239,141,False,2026-09-14T07:18:08.087224+00:00
base_100,overcast,bike,mAP50,0.52685,1239,141,False,2026-09-14T07:18:08.087224+00:00
base_100,overcast,bike,mAP75,0.17903,1239,141,False,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,all,mAP50-95,0.3597,738,9256,True,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,all,mAP50,0.54793,738,9256,True,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,all,mAP75,0.3678,738,9256,True,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,car,mAP50-95,0.49404,738,8526,True,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,car,mAP50,0.79174,738,8526,True,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,car,mAP75,0.49791,738,8526,True,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,truck,mAP50-95,0.44385,738,454,False,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,truck,mAP50,0.60369,738,454,False,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,truck,mAP75,0.47192,738,454,False,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,bus,mAP50-95,0.45287,738,142,False,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,bus,mAP50,0.59398,738,142,False,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,bus,mAP75,0.47968,738,142,False,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,motor,mAP50-95,0.22009,738,65,False,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,motor,mAP50,0.37757,738,65,False,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,motor,mAP75,0.22396,738,65,False,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,bike,mAP50-95,0.18765,738,69,False,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,bike,mAP50,0.37268,738,69,False,2026-09-14T07:18:08.087224+00:00
base_100,partlycloudy,bike,mAP75,0.16555,738,69,False,2026-09-14T07:18:08.087224+00:00
base_100,rainy,all,mAP50-95,0.36336,737,7541,True,2026-09-14T07:18:08.087224+00:00
base_100,rainy,all,mAP50,0.55034,737,7541,True,2026-09-14T07:18:08.087224+00:00
base_100,rainy,all,mAP75,0.38705,737,7541,True,2026-09-14T07:18:08.087224+00:00
base_100,rainy,car,mAP50-95,0.48721,737,6944,True,2026-09-14T07:18:08.087224+00:00
base_100,rainy,car,mAP50,0.79385,737,6944,True,2026-09-14T07:18:08.087224+00:00
base_100,rainy,car,mAP75,0.48948,737,6944,True,2026-09-14T07:18:08.087224+00:00
base_100,rainy,truck,mAP50-95,0.44611,737,378,False,2026-09-14T07:18:08.087224+00:00
base_100,rainy,truck,mAP50,0.6224,737,378,False,2026-09-14T07:18:08.087224+00:00
base_100,rainy,truck,mAP75,0.50053,737,378,False,2026-09-14T07:18:08.087224+00:00
base_100,rainy,bus,mAP50-95,0.41188,737,132,False,2026-09-14T07:18:08.087224+00:00
base_100,rainy,bus,mAP50,0.52862,737,132,False,2026-09-14T07:18:08.087224+00:00
base_100,rainy,bus,mAP75,0.44665,737,132,False,2026-09-14T07:18:08.087224+00:00
base_100,rainy,motor,mAP50-95,0.21968,737,30,False,2026-09-14T07:18:08.087224+00:00
base_100,rainy,motor,mAP50,0.31781,737,30,False,2026-09-14T07:18:08.087224+00:00
base_100,rainy,motor,mAP75,0.25472,737,30,False,2026-09-14T07:18:08.087224+00:00
base_100,rainy,bike,mAP50-95,0.25193,737,57,False,2026-09-14T07:18:08.087224+00:00
base_100,rainy,bike,mAP50,0.48904,737,57,False,2026-09-14T07:18:08.087224+00:00
base_100,rainy,bike,mAP75,0.24386,737,57,False,2026-09-14T07:18:08.087224+00:00
base_100,snowy,all,mAP50-95,0.31344,769,8080,True,2026-09-14T07:18:08.087224+00:00
base_100,snowy,all,mAP50,0.48125,769,8080,True,2026-09-14T07:18:08.087224+00:00
base_100,snowy,all,mAP75,0.32193,769,8080,True,2026-09-14T07:18:08.087224+00:00
base_100,snowy,car,mAP50-95,0.48912,769,7486,True,2026-09-14T07:18:08.087224+00:00
base_100,snowy,car,mAP50,0.79754,769,7486,True,2026-09-14T07:18:08.087224+00:00
base_100,snowy,car,mAP75,0.49212,769,7486,True,2026-09-14T07:18:08.087224+00:00
base_100,snowy,truck,mAP50-95,0.4209,769,371,False,2026-09-14T07:18:08.087224+00:00
base_100,snowy,truck,mAP50,0.58118,769,371,False,2026-09-14T07:18:08.087224+00:00
base_100,snowy,truck,mAP75,0.47214,769,371,False,2026-09-14T07:18:08.087224+00:00
base_100,snowy,bus,mAP50-95,0.36745,769,133,False,2026-09-14T07:18:08.087224+00:00
base_100,snowy,bus,mAP50,0.46862,769,133,False,2026-09-14T07:18:08.087224+00:00
base_100,snowy,bus,mAP75,0.41317,769,133,False,2026-09-14T07:18:08.087224+00:00
base_100,snowy,motor,mAP50-95,0.1505,769,9,False,2026-09-14T07:18:08.087224+00:00
base_100,snowy,motor,mAP50,0.22772,769,9,False,2026-09-14T07:18:08.087224+00:00
base_100,snowy,motor,mAP75,0.11881,769,9,False,2026-09-14T07:18:08.087224+00:00
base_100,snowy,bike,mAP50-95,0.13923,769,81,False,2026-09-14T07:18:08.087224+00:00
base_100,snowy,bike,mAP50,0.33119,769,81,False,2026-09-14T07:18:08.087224+00:00
base_100,snowy,bike,mAP75,0.11343,769,81,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,all,mAP50-95,0.33639,8841,97193,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,all,mAP50,0.538,8841,97193,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,all,mAP75,0.34224,8841,97193,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,car,mAP50-95,0.47261,8841,91118,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,car,mAP50,0.78523,8841,91118,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,car,mAP75,0.46736,8841,91118,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,truck,mAP50-95,0.42121,8841,3608,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,truck,mAP50,0.57836,8841,3608,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,truck,mAP75,0.46594,8841,3608,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,bus,mAP50-95,0.41566,8841,1351,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,bus,mAP50,0.54255,8841,1351,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,bus,mAP75,0.47113,8841,1351,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,motor,mAP50-95,0.16001,8841,377,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,motor,mAP50,0.34809,8841,377,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,motor,mAP75,0.1286,8841,377,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,bike,mAP50-95,0.21247,8841,739,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,bike,mAP50,0.43577,8841,739,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,overall,bike,mAP75,0.17818,8841,739,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,all,mAP50-95,0.33539,1519,15765,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,all,mAP50,0.52798,1519,15765,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,all,mAP75,0.34324,1519,15765,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,car,mAP50-95,0.48566,1519,14568,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,car,mAP50,0.79077,1519,14568,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,car,mAP75,0.48809,1519,14568,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,truck,mAP50-95,0.43243,1519,754,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,truck,mAP50,0.60336,1519,754,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,truck,mAP75,0.4751,1519,754,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,bus,mAP50-95,0.4053,1519,265,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,bus,mAP50,0.52403,1519,265,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,bus,mAP75,0.45812,1519,265,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,motor,mAP50-95,0.16247,1519,40,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,motor,mAP50,0.29343,1519,40,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,motor,mAP75,0.15731,1519,40,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,bike,mAP50-95,0.1911,1519,138,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,bike,mAP50,0.42829,1519,138,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,adverse,bike,mAP75,0.13759,1519,138,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,all,mAP50-95,0.3373,7322,81428,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,all,mAP50,0.53961,7322,81428,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,all,mAP75,0.34347,7322,81428,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,car,mAP50-95,0.47006,7322,76550,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,car,mAP50,0.78442,7322,76550,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,car,mAP75,0.46397,7322,76550,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,truck,mAP50-95,0.41834,7322,2854,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,truck,mAP50,0.57119,7322,2854,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,truck,mAP75,0.46273,7322,2854,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,bus,mAP50-95,0.41909,7322,1086,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,bus,mAP50,0.54759,7322,1086,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,bus,mAP75,0.47436,7322,1086,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,motor,mAP50-95,0.16088,7322,337,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,motor,mAP50,0.35607,7322,337,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,motor,mAP75,0.12779,7322,337,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,bike,mAP50-95,0.21811,7322,601,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,bike,mAP50,0.43877,7322,601,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,benign,bike,mAP75,0.18849,7322,601,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,all,mAP50-95,0.33599,5345,56667,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,all,mAP50,0.53851,5345,56667,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,all,mAP75,0.34302,5345,56667,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,car,mAP50-95,0.45663,5345,53654,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,car,mAP50,0.77723,5345,53654,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,car,mAP75,0.44466,5345,53654,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,truck,mAP50-95,0.40917,5345,1740,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,truck,mAP50,0.55713,5345,1740,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,truck,mAP75,0.45988,5345,1740,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,bus,mAP50-95,0.41609,5345,682,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,bus,mAP50,0.54162,5345,682,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,bus,mAP75,0.47581,5345,682,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,motor,mAP50-95,0.1724,5345,200,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,motor,mAP50,0.37734,5345,200,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,motor,mAP75,0.13622,5345,200,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,bike,mAP50-95,0.22568,5345,391,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,bike,mAP50,0.43923,5345,391,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,clear,bike,mAP75,0.19852,5345,391,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,all,mAP50-95,0.34874,714,8512,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,all,mAP50,0.5611,714,8512,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,all,mAP75,0.35389,714,8512,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,car,mAP50-95,0.49311,714,7964,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,car,mAP50,0.78952,714,7964,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,car,mAP75,0.5029,714,7964,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,truck,mAP50-95,0.44597,714,340,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,truck,mAP50,0.60888,714,340,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,truck,mAP75,0.49999,714,340,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,bus,mAP50-95,0.48566,714,127,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,bus,mAP50,0.61634,714,127,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,bus,mAP75,0.56486,714,127,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,motor,mAP50-95,0.07141,714,22,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,motor,mAP50,0.24984,714,22,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,motor,mAP75,0.05077,714,22,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,bike,mAP50-95,0.24753,714,59,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,bike,mAP50,0.54092,714,59,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,dawndusk,bike,mAP75,0.15094,714,59,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,all,mAP50-95,0.33886,4264,51930,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,all,mAP50,0.53162,4264,51930,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,all,mAP75,0.34783,4264,51930,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,car,mAP50-95,0.49852,4264,47715,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,car,mAP50,0.79598,4264,47715,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,car,mAP75,0.50494,4264,47715,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,truck,mAP50-95,0.42446,4264,2532,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,truck,mAP50,0.58169,4264,2532,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,truck,mAP75,0.46517,4264,2532,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,bus,mAP50-95,0.40875,4264,927,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,bus,mAP50,0.53783,4264,927,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,bus,mAP75,0.45998,4264,927,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,motor,mAP50-95,0.17067,4264,262,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,motor,mAP50,0.34711,4264,262,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,motor,mAP75,0.14725,4264,262,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,bike,mAP50-95,0.19189,4264,494,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,bike,mAP50,0.39551,4264,494,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day,bike,mAP75,0.16183,4264,494,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,all,mAP50-95,0.34525,823,9252,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,all,mAP50,0.54207,823,9252,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,all,mAP75,0.35579,823,9252,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,car,mAP50-95,0.50618,823,8401,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,car,mAP50,0.80572,823,8401,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,car,mAP75,0.51277,823,8401,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,truck,mAP50-95,0.43827,823,540,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,truck,mAP50,0.61482,823,540,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,truck,mAP75,0.48222,823,540,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,bus,mAP50-95,0.37432,823,194,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,bus,mAP50,0.4851,823,194,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,bus,mAP75,0.41327,823,194,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,motor,mAP50-95,0.2237,823,23,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,motor,mAP50,0.36832,823,23,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,motor,mAP75,0.25281,823,23,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,bike,mAP50-95,0.18379,823,94,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,bike,mAP50,0.43637,823,94,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_adverse,bike,mAP75,0.11788,823,94,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,all,mAP50-95,0.3412,1764,21352,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,all,mAP50,0.52436,1764,21352,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,all,mAP75,0.35892,1764,21352,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,car,mAP50-95,0.49365,1764,19633,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,car,mAP50,0.79023,1764,19633,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,car,mAP75,0.49915,1764,19633,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,truck,mAP50-95,0.41572,1764,1021,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,truck,mAP50,0.56411,1764,1021,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,truck,mAP75,0.45996,1764,1021,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,bus,mAP50-95,0.4235,1764,380,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,bus,mAP50,0.55377,1764,380,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,bus,mAP75,0.48966,1764,380,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,motor,mAP50-95,0.1862,1764,111,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,motor,mAP50,0.36867,1764,111,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,motor,mAP75,0.16781,1764,111,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,bike,mAP50-95,0.18692,1764,207,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,bike,mAP50,0.34504,1764,207,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_clear,bike,mAP75,0.178,1764,207,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,all,mAP50-95,0.37044,396,4356,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,all,mAP50,0.5827,396,4356,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,all,mAP75,0.39571,396,4356,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,car,mAP50-95,0.51394,396,3930,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,car,mAP50,0.81406,396,3930,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,car,mAP75,0.51948,396,3930,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,truck,mAP50-95,0.44288,396,272,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,truck,mAP50,0.61804,396,272,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,truck,mAP75,0.4921,396,272,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,bus,mAP50-95,0.37705,396,97,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,bus,mAP50,0.4973,396,97,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,bus,mAP75,0.42767,396,97,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,motor,mAP50-95,0.29323,396,16,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,motor,mAP50,0.46509,396,16,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,motor,mAP75,0.38842,396,16,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,bike,mAP50-95,0.22509,396,41,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,bike,mAP50,0.51898,396,41,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_rainy,bike,mAP75,0.15088,396,41,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,all,mAP50-95,0.30695,422,4842,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,all,mAP50,0.48082,422,4842,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,all,mAP75,0.29744,422,4842,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,car,mAP50-95,0.49996,422,4421,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,car,mAP50,0.79791,422,4421,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,car,mAP75,0.50846,422,4421,True,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,truck,mAP50-95,0.43828,422,264,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,truck,mAP50,0.61833,422,264,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,truck,mAP75,0.47708,422,264,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,bus,mAP50-95,0.37305,422,97,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,bus,mAP50,0.46969,422,97,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,bus,mAP75,0.40606,422,97,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,motor,mAP50-95,0.07426,422,7,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,motor,mAP50,0.14851,422,7,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,motor,mAP75,0.0,422,7,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,bike,mAP50-95,0.14921,422,53,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,bike,mAP50,0.36964,422,53,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,day_snowy,bike,mAP75,0.09559,422,53,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,all,mAP50-95,0.26632,13,144,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,all,mAP50,0.65673,13,144,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,all,mAP75,0.21878,13,144,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,car,mAP50-95,0.45157,13,138,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,car,mAP50,0.71827,13,138,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,car,mAP75,0.44841,13,138,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,truck,mAP50-95,0.1974,13,5,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,truck,mAP50,0.25193,13,5,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,truck,mAP75,0.20792,13,5,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,bus,mAP50-95,,13,0,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,bus,mAP50,,13,0,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,bus,mAP75,,13,0,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,motor,mAP50-95,0.15,13,1,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,motor,mAP50,1.0,13,1,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,motor,mAP75,0.0,13,1,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,bike,mAP50-95,,13,0,False,2026-09-14T07:18:08.087224+00:00
m1_lowlight,foggy,bike,mAP50,,13,0,False,2026-09-14T07:18:08.087224+00:00
